catchment_id,outfall_arc,PB,RMSE,NSE,KGE,R2
GB104027064001,node_3433-to-node_3434,97.25862905,3.909522065,-6.598868587,-0.591562277,0.034449031
GB103025075910,node_2753-to-node_2752,92.39441276,6.077451667,-6.589271555,-0.641105087,0.003037586
GB102021072970,node_1629-to-node_1630,88.93169998,2.7314275,-6.585289843,-0.614657294,3.79E-05
GB104027062670,node_5268-to-node_5264,97.50991319,3.08465592,-6.573185834,-1.266878017,0.63431489
GB112069060630,node_13830-to-node_13831,94.00001362,5.249649647,-6.568838305,-0.473347183,0.070930591
GB104027068300,node_5211-to-node_5212,-43.53311552,0.268381223,-6.551657598,-0.664555814,0.090394454
GB109054044570,node_16105-to-node_16106,97.3681738,11.68208892,-6.537369588,-0.578438238,0.041543181
GB103025072430,node_2778-to-node_1638,83.43291065,6.113044169,-6.530186911,-0.359707093,0.022963231
GB108052015540,node_11447-to-node_11448,77.44277555,2.8233176,-6.521768979,-0.491944964,0.024050479
GB112069064510,node_13615-to-node_13614,95.4984514,12.78421125,-6.519988329,-0.667209872,3.67E-05
GB112069060710,node_16614-to-node_16615,90.345565,2.118984756,-6.506975295,-0.419492513,0.080551286
GB108048001250,node_8337-to-node_8338,-0.772368461,2.330511598,-6.499806855,-0.812989017,0.074402068
GB111067051930,node_15484-to-node_15485,87.066957,1.942400448,-6.484188003,-0.452316465,0.092238723
GB103023075270,node_901-to-node_902,-27.84147193,0.12502485,-6.482804515,-0.671810847,0.003512806
GB108047007820,node_13293-to-node_13288,81.44873318,1.755464172,-6.467263441,-0.315636349,0.042435394
GB105037041290,node_12378-to-node_12379,94.72861705,7.895656658,-6.460453004,-0.668797359,0.003034125
GB106039029750,node_10622-to-node_10003,94.22687527,3.793224064,-6.459651501,-0.963285844,0.195739766
GB103024077600,node_1362-to-node_1151,95.7952883,8.033587315,-6.457884345,-0.60694041,0.010499623
GB112069060850,node_13406-to-node_13407,75.33250562,1.083798013,-6.429465823,-0.431012848,0.008860251
GB104027063810,node_3918-to-node_3914,81.810453,2.480967559,-6.422085473,-0.449566902,9.94E-05
GB112069061420,node_16758-to-node_16757,97.13129126,7.387289228,-6.421986613,-0.706144287,0.001058653
GB109055036650,node_13480-to-node_13481,92.09599937,6.963376001,-6.417870621,-0.660882818,0.005467551
GB109054039460,node_14610-to-node_14611,83.39713836,4.502467731,-6.416296846,-0.777188237,0.251114191
GB104027057610,node_3328-to-node_3329,-23.22928797,1.549017067,-6.407074777,-0.768747682,0.047916022
GB112073071080,node_15559-to-node_15557,83.89692558,2.104332537,-6.39965687,-0.574818264,0.019706456
GB104027063260,node_5681-to-node_5682,80.61411842,5.516896442,-6.386714688,-0.565998859,0.037588859
GB108050014290,node_11088-to-node_9595,85.1815448,2.633888109,-6.380950447,-0.290019536,0.107361855
GB109052027322,node_12768-to-node_12769,-10.89029071,4.072630149,-6.32752223,-0.778840547,0.101919603
GB108047013910,node_7960-to-node_7961,87.99177411,2.100198958,-6.3240331,-0.384828729,0.079717048
GB104028046910,node_5625-to-node_5626,79.34086249,13.40146617,-6.320081843,-0.172171056,0.258706963
GB104027062810,node_4045-to-node_4046,97.87259818,14.58398559,-6.308096669,-0.752300221,0.009202572
GB108049000710,node_8191-to-node_8192,90.25010813,4.595163557,-6.302875262,-0.490166826,0.030858048
GB109054039661,node_13600-to-node_13601,93.71351641,5.221336811,-6.298680854,-0.744562341,0.036875659
GB103023074720,node_2024-to-node_2022,-90.78984603,0.515615814,-6.290551802,-0.636316504,0.002987504
GB108050014660,node_7576-to-node_7553,85.01696388,2.210951187,-6.280477179,-0.310436913,0.100181083
GB106039017090,node_11338-to-node_11339,92.06198167,4.390581472,-6.267413412,-0.437256231,0.120147961
GB108050014320,node_9600-to-node_11071,86.76913643,3.457675412,-6.230814766,-0.294873737,0.154176276
GB103022076830,node_601-to-node_602,91.00038073,4.023792212,-6.224075516,-0.33755924,0.187903572
GB108045009290,node_11016-to-node_11008,90.4039202,5.472642532,-6.223189751,-0.647897957,0.009514157
GB109054032780,node_14426-to-node_14427,96.46076214,3.938825284,-6.220815489,-0.650228718,0.000585668
GB112073071160,node_15669-to-node_15670,71.47261618,2.407650709,-6.21696546,-0.231325678,0.006610468
GB112073071040,node_15534-to-node_15535,92.80361672,1.65058089,-6.208608497,-0.592751312,0.005847275
GB104028046901,node_5624-to-node_5619,98.18579994,6.720231372,-6.207344276,-0.797397413,0.023038488
GB105033037990,node_14148-to-node_14149,96.22963306,7.467271711,-6.205620526,-0.715849035,0.004607263
GB109055041850,node_13873-to-node_13870,91.35453492,5.226033052,-6.201105549,-0.539435377,0.005844298
GB103025071870,node_1446-to-node_1445,85.26949753,2.468064293,-6.200959896,-0.423052436,0.004850771
GB104027068120,node_5879-to-node_5880,73.51382533,0.196817832,-6.198292764,-0.164929706,0.042092805
GB107041012880,node_12342-to-node_12343,85.74989242,6.488476859,-6.197900212,-0.229556958,0.215055154
GB109054050160,node_15327-to-node_15328,95.71529226,7.058471393,-6.195363086,-0.732671643,0.017271067
GB108050014390,node_11092-to-node_11090,85.64912247,2.411455744,-6.189337426,-0.30560843,0.086298408
GB107101006210,node_9205-to-node_9206,92.97677101,6.360728267,-6.185932522,-0.380059061,0.222001692
GB106039023730,node_5530-to-node_5531,80.35489357,4.460464477,-6.18258995,-0.434347644,0.005580437
GB105033043411,node_6482-to-node_6483,94.89956289,8.74815951,-6.169335417,-0.728590816,0.011055839
GB104028058460,node_5448-to-node_5449,80.3699194,3.267331335,-6.167564993,-0.322834693,0.042480898
GB104028046480,node_2287-to-node_2283,69.00352774,10.52818178,-6.155837694,-0.189358907,0.016769273
GB109055037180,node_13773-to-node_13769,92.73685858,7.533152975,-6.149546875,-0.503447919,0.038266618
GB103025071970,node_1233-to-node_1232,89.08840342,2.605686915,-6.126068826,-0.450341273,0.025268193
GB108047013880,node_7908-to-node_7905,81.44009535,2.384560381,-6.122284977,-0.305605155,0.057383035
GB104028046700,node_3506-to-node_3507,88.92113969,12.98567518,-6.116620664,-0.324079456,0.155051858
GB106039017030,node_13046-to-node_13040,97.21576998,9.165348261,-6.112596528,-0.688268157,3.73E-06
GB107041012330,node_7041-to-node_7042,74.5186014,2.548027375,-6.112040009,-0.138098974,0.058442162
GB105033037570,node_7303-to-node_7304,90.79409764,4.539677753,-6.109176926,-0.486670687,0.011283756
GB112071065210,node_16373-to-node_16374,76.4291653,1.230635943,-6.105703427,-0.193495532,0.049870196
GB109054043970,node_4884-to-node_4885,87.80632828,3.125586267,-6.103080676,-0.448146508,0.026367919
GB112069061360,node_13960-to-node_13958,85.66842853,1.858875602,-6.102244882,-0.332374118,0.091322912
GB106040018350,node_12996-to-node_12997,83.44607001,8.975439841,-6.102214975,-0.111704159,0.272278094
GB104027069390,node_3466-to-node_3467,-38.47234652,0.342249184,-6.096211789,-0.739972812,0.190427327
GB109054044610,node_16184-to-node_16185,95.02340607,6.392589296,-6.091214042,-0.510922543,0.041807001
GB105036040750,node_7509-to-node_7510,94.91158387,9.892830024,-6.076142018,-0.642494336,0.000100475
GB108052015260,node_11132-to-node_11131,92.17550494,5.770541159,-6.069453178,-0.626101255,0.001352347
GB103023075420,node_984-to-node_985,-68.93736935,0.413214493,-6.06367211,-0.606599104,0.003995748
GB108050008130,node_8910-to-node_8513,68.24868161,1.166893381,-6.038988674,-0.067873474,0.049779697
GB105032045540,node_6870-to-node_6868,98.16475294,10.04872241,-6.010634689,-0.710434501,0.000431251
GB105036040970,node_9058-to-node_8960,95.95237819,7.60903742,-5.995665076,-0.692946538,0.002314682
GB112069061382,node_12862-to-node_12863,72.1751068,4.306801557,-5.995121941,-0.056687475,0.154028625
GB106039030310,node_8236-to-node_8233,97.13059512,5.777805002,-5.993254341,-0.741152958,0.005702629
GB104029067510,node_7836-to-node_7837,93.09661742,8.299832917,-5.99122276,-0.543349352,0.016914871
GB112070064780,node_14777-to-node_14770,74.94643574,2.55810959,-5.98884585,-0.189879883,0.045376732
GB105033042680,node_8578-to-node_8579,98.60013845,16.56733822,-5.982118298,-0.7460484,0.002910887
GB109054044750,node_15466-to-node_15467,95.05412258,4.011987323,-5.947062792,-0.634594027,0.00036998
GB108049006980,node_8799-to-node_8021,81.35513041,2.126504372,-5.942265536,-0.561471831,0.015742821
GB104027057630,node_3331-to-node_2844,97.75563244,6.802237019,-5.939842239,-0.740798461,0.006320422
GB106040024221,node_11563-to-node_11564,93.49743803,3.18188502,-5.894982444,-0.562975229,0.015759689
GB103025072260,node_1118-to-node_1119,91.69818725,5.836108783,-5.894813692,-0.667797175,0.020525933
GB106038033360,node_12753-to-node_12118,89.88186627,7.210098675,-5.889674054,-0.751773585,0.051764189
GB103023075450,node_993-to-node_994,-39.03752876,0.197649157,-5.858808436,-0.616623843,0.029564697
GB109055036740,node_13477-to-node_13478,95.93141892,8.83568827,-5.851158057,-0.605759153,0.007788939
GB108046008580,node_11450-to-node_11451,82.39479834,1.705143788,-5.838795776,-0.533540075,0.009467343
GB106039029890,node_9507-to-node_9508,78.91063329,7.281589714,-5.833808456,-0.096089348,0.316920631
GB109054044050,node_13954-to-node_13955,90.31934089,6.101736101,-5.832998117,-0.451413252,0.050400472
GB106039017130,node_11856-to-node_11857,86.73425117,0.986275451,-5.831062214,-0.413478801,0.020695087
GB105031045620,node_8258-to-node_8259,88.6392997,8.163363943,-5.828532903,-0.393471907,0.055836442
GB104027057301,node_2908-to-node_2851,80.54967982,9.950564286,-5.818783099,-0.225960744,0.08582864
GB106039023590,node_5543-to-node_5544,95.36046617,2.656489117,-5.813981309,-0.698048295,0.007518837
GB104029067605,node_7931-to-node_7930,95.51444736,19.41906921,-5.812530999,-0.729966297,0.01974136
GB108050014470,node_8239-to-node_8238,90.75861123,4.543732039,-5.806896603,-0.378830817,0.153159872
GB112069064641,node_14640-to-node_14622,-16.59764507,0.767023419,-5.798295753,-0.701739543,0.006992245
GB104027068960,node_4626-to-node_4627,90.82343764,3.558500089,-5.782499948,-0.481734183,0.039551645
GB108049007250,node_8570-to-node_8571,78.32446777,1.980418783,-5.781105599,-0.066374745,0.213785215
GB112069061451,node_16788-to-node_16789,95.62513417,3.619013361,-5.773898021,-0.557569409,0.035151902
GB107041012540,node_4085-to-node_4086,91.0173027,2.955330786,-5.772731173,-0.456856927,0.077485353
GB108050014330,node_11065-to-node_11066,90.8055189,4.120149319,-5.769029233,-0.434015984,0.07484811
GB104027064090,node_2076-to-node_2077,71.52897544,1.347892813,-5.767639601,-0.187316413,0.032119579
GB105030062250,node_7188-to-node_7189,83.42727212,9.756179556,-5.766611901,-0.326651849,0.001055433
GB102077074150,node_4-to-node_0,91.87532875,3.369445925,-5.760445171,-0.658604864,0.005622182
GB108052021182,node_11522-to-node_11518,89.20296284,4.845649387,-5.757333122,-0.41092601,0.065192075
GB104027063150,node_3243-to-node_3244,93.63697585,6.163076409,-5.746628995,-0.698994642,0.010093441
GB105032045110,node_8271-to-node_8272,91.4866282,9.780230114,-5.743587523,-0.747580369,0.061054517
GB108050014180,node_9069-to-node_9070,83.1698686,1.811146781,-5.741969363,-0.068037004,0.440048238
GB107041011990,node_7216-to-node_7217,96.42492188,6.875135541,-5.72969865,-0.508011058,0.119397018
GB112068055320,node_2901-to-node_2902,95.55197189,6.503769708,-5.726167508,-0.506567577,0.069995322
GB109055036610,node_13471-to-node_13472,93.0087306,8.060546542,-5.712860937,-0.477296849,0.068959865
GB104027063460,node_4154-to-node_4151,93.65544832,6.583051467,-5.707994606,-0.581953692,0.004955178
GB105030051570,node_6507-to-node_6508,95.76352816,13.05994452,-5.704593727,-0.604354415,0.010792954
GB109052021600,node_12175-to-node_12176,-43.68967111,2.97859441,-5.694413318,-0.629331576,0.010876108
GB112074069830,node_15746-to-node_15744,78.8422877,1.57896063,-5.69301845,-0.639900444,0.094366037
GB112069060910,node_13435-to-node_13436,69.46773834,1.594140748,-5.687137332,-0.472852947,0.041258267
GB108046008440,node_11888-to-node_11889,38.08506131,1.537185807,-5.675259895,-0.525270607,0.057990007
GB112069060720,node_16371-to-node_5168,63.24161416,0.69194111,-5.675193339,-0.25324131,0.001827791
GB104027068970,node_4628-to-node_4629,91.23130453,6.620065171,-5.666324941,-0.445011096,0.072418702
GB104027062750,node_4442-to-node_4441,97.55949494,6.945880392,-5.663915952,-0.627691079,0.009655637
GB105033037880,node_14147-to-node_6366,95.42498486,5.825061871,-5.660123155,-0.530705541,0.051315154
GB104028058070,node_6793-to-node_6794,55.96363581,11.46224736,-5.646011349,-0.224480926,0.004842826
GB112068055360,node_15857-to-node_15858,78.63575943,5.889266346,-5.629145326,-0.211733732,0.163652387
GB109054039820,node_13890-to-node_13891,95.16332399,5.607437411,-5.625840502,-0.626247478,0.003195612
GB109054043940,node_4875-to-node_4876,85.25105127,6.17614221,-5.615359788,-0.353853814,0.047650618
GB105030056780,node_6830-to-node_6509,95.26587041,8.259496159,-5.613654313,-0.555768477,0.021180452
GB105033042720,node_7433-to-node_7432,72.95743889,5.729714794,-5.59869686,-0.415518303,0.007163634
GB109054026580,node_739-to-node_740,89.39348401,4.88012925,-5.596898186,-0.449298546,0.044791664
GB112069064650,node_14637-to-node_14636,65.72424786,0.723267157,-5.595509767,-0.197862167,0.000462978
GB105030062450,node_671-to-node_672,95.11232633,9.833551601,-5.592538669,-0.667832915,0.000674867
GB104028053440,node_2684-to-node_2685,93.36836997,8.61326295,-5.589849417,-0.673406742,0.00312791
GB109054032801,node_14263-to-node_14428,95.92635999,5.087482393,-5.587327801,-0.499583159,0.080591825
GB103025072270,node_1121-to-node_1122,62.25392036,0.983552882,-5.585091429,-0.051117276,0.276827182
GB104027067880,node_5578-to-node_5579,94.33418486,13.63022961,-5.58275989,-0.664568782,0.000721939
GB108046004940,node_12300-to-node_12303,72.94876456,0.935509564,-5.581476645,-0.443814571,0.022389709
GB104028052750,node_1026-to-node_1027,85.84772998,4.18977637,-5.57941012,-0.602763784,0.014044964
GB109054039921,node_13911-to-node_13912,92.26930956,6.960555764,-5.57766064,-0.678348225,0.006359266
GB107041012641,node_10996-to-node_10997,79.2591461,3.650510967,-5.573814863,-0.166030468,0.167466686
GB109054050090,node_15313-to-node_15314,93.74240344,7.211235583,-5.569877734,-0.512129311,0.043940864
GB105037028550,node_9117-to-node_3622,-84.13138445,5.870328816,-5.559119252,-0.34427755,0.038502655
GB107041012760,node_11354-to-node_11355,92.97095661,4.171556488,-5.557136869,-0.545263359,0.014824575
GB103024077450,node_861-to-node_862,85.63011436,3.659741908,-5.547154426,-0.601850919,0.020508145
GB112069060960,node_13426-to-node_13427,77.21163229,1.987596755,-5.545303098,-0.549570754,0.027081813
GB104027069500,node_3128-to-node_3125,-118.0098698,0.41354427,-5.539262845,-0.498676624,0.012474605
GB109054032760,node_13591-to-node_14413,96.11594936,4.859772151,-5.536335262,-0.516474702,0.078687218
GB104027068230,node_4750-to-node_4751,67.54488635,0.434963719,-5.520693072,-0.200175637,0.009915367
GB109054032490,node_18775-to-node_18776,93.55479884,5.983173893,-5.498464275,-0.574094874,0.006129705
GB109054044270,node_12823-to-node_12824,87.61747746,3.405109715,-5.497870103,-0.480559926,0.01035043
GB105034045810,node_8849-to-node_8850,96.88118121,14.59908786,-5.497765524,-0.691603141,0.000179994
GB112069060790,node_16629-to-node_16625,-18.83603773,0.302167971,-5.486889892,-0.667336078,0.108714215
GB103021073222,node_1741-to-node_1742,86.75327233,3.891065583,-5.482827921,-0.740888888,0.089881213
GB108050008250,node_7560-to-node_7561,72.38893438,1.464892905,-5.479249163,-0.281574059,0.001082299
GB108045020850,node_13254-to-node_13255,55.23030374,0.564781943,-5.471459286,-0.333428681,0.045649411
GB109054039550,node_14667-to-node_14668,93.90297497,7.0644914,-5.46599736,-0.569663836,0.01097419
GB106038040110,node_12912-to-node_12913,94.18301914,5.990250593,-5.45287581,-0.600724014,0.004314739
GB103023075730,node_807-to-node_808,-53.84211708,3.43164451,-5.449384684,-0.677155339,0.106872148
GB108051020350,node_11582-to-node_11583,68.62357546,1.0929607,-5.445584744,-0.420268473,0.026168725
GB108052015682,node_12197-to-node_12198,69.37543834,3.956855813,-5.442289385,-0.105710622,0.046654412
GB104027063550,node_4313-to-node_4314,89.40218141,5.871371674,-5.441157733,-0.709061056,0.018095117
GB106039017070,node_12790-to-node_12791,99.89097379,20.63757922,-5.43796813,-0.870852812,0.051489178
GB112069064560,node_13636-to-node_13637,75.31200438,0.699787199,-5.432337159,-0.242149104,0.019590332
GB108047007870,node_13322-to-node_13321,65.6072016,0.747614667,-5.431411627,-0.251542241,0.001632686
GB104027062740,node_4437-to-node_4438,87.91959707,7.238479773,-5.410715927,-0.45247082,0.016669726
GB108049007190,node_8560-to-node_8561,82.21173359,1.462641803,-5.400627974,-0.304962844,0.067155708
GB107042016400,node_6166-to-node_6163,92.10210168,2.955894269,-5.380235372,-0.47913056,0.10167519
GB104028042501,node_5900-to-node_5901,94.15228844,2.586203766,-5.367510921,-0.609265679,0.000327305
GB106039017621,node_11619-to-node_20515,85.87801412,8.998429656,-5.36423356,-0.636700354,5.78E-05
GB108052015570,node_12215-to-node_11449,84.64683515,3.31198898,-5.36302471,-0.230284241,0.178479255
GB104026066841,node_3105-to-node_3106,92.08937803,8.913556814,-5.360135464,-0.374919238,0.159085099
GB112073071310,node_16347-to-node_16348,81.05404053,0.712346128,-5.334991484,-0.519074136,0.003556175
GB104027069450,node_3478-to-node_3479,91.60668796,6.558527345,-5.326221408,-0.551124469,0.006713817
GB109054044130,node_622-to-node_586,94.86940102,5.938310662,-5.298814541,-0.630254789,8.40E-06
GB108045009190,node_12046-to-node_12047,2.320775047,2.095236426,-5.293304103,-0.641369148,4.64E-05
GB103025072330,node_1108-to-node_1109,-30.43684928,0.298577778,-5.291953749,-0.531327867,0.00074973
GB109052021670,node_12761-to-node_12762,95.40868349,3.272966215,-5.29009181,-0.48773375,0.103432835
GB112069064620,node_14573-to-node_14571,84.45245818,2.371699474,-5.289777256,-0.38573166,0.026859982
GB112069061320,node_14282-to-node_14281,96.14821569,8.224077291,-5.273384462,-0.612016785,0.013854661
GB112068055390,node_16391-to-node_16390,71.30877862,8.68443698,-5.272639559,-0.103188578,0.114925253
GB108052015140,node_11746-to-node_11745,92.70155859,8.783333531,-5.251734263,-0.694114838,0.008985784
GB107041006520,node_13068-to-node_13069,72.32767916,4.244576715,-5.23368059,-0.570308021,0.104140946
GB105033038070,node_14324-to-node_14325,90.67884027,10.79502193,-5.232359983,-0.593132397,0.003010829
GB109054039730,node_13781-to-node_13782,95.15919472,4.913517993,-5.229480267,-0.624408844,0.00189929
GB109052021660,node_11799-to-node_20516,-52.99085426,4.202077312,-5.226447146,-0.631277085,0.111764893
GB108046008500,node_11983-to-node_11979,91.8132754,3.106093688,-5.220634063,-0.413906919,0.131631077
GB108050008140,node_8595-to-node_8596,75.65330923,1.697576513,-5.215458174,-0.183234651,0.08761972
GB108043015820,node_8765-to-node_8766,91.77492602,5.674088842,-5.214334351,-0.583533505,0.000912099
GB104028046440,node_3410-to-node_2653,62.08365936,7.026813069,-5.202828924,0.195339824,0.269204454
GB109054044140,node_576-to-node_577,88.79679965,5.776351387,-5.199961395,-0.562737279,0.000612923
GB112072066020,node_15984-to-node_15985,-33.02005874,0.36290541,-5.197449752,-0.588613498,0.05850768
GB104026066970,node_2879-to-node_2880,90.75695854,9.648400402,-5.19237882,-0.674145913,0.010185446
GB112073071340,node_16343-to-node_16340,76.68388079,1.85347249,-5.189142045,-0.368150777,0.000586592
GB102076073950,node_1528-to-node_1529,96.09078394,4.556493184,-5.169742479,-0.43983411,0.218971469
GB104027064210,node_5288-to-node_5289,69.59653692,0.956584038,-5.160229014,-0.3811714,0.009156683
GB104027064060,node_3080-to-node_3081,72.0626365,0.431945935,-5.157835452,-0.225032457,0.011911865
GB108050014120,node_8916-to-node_8917,83.43774471,2.317317061,-5.146873464,-0.391280055,0.021993347
GB104027062830,node_4470-to-node_4469,93.212418,3.20058819,-5.14123621,-0.669449365,0.00439963
GB112072071790,node_15489-to-node_15490,68.06764762,1.010711467,-5.137869799,-0.254134095,0.000156224
GB109054049480,node_16323-to-node_16324,87.40119123,2.489177136,-5.134859316,-0.514707787,0.001474736
GB108046008510,node_11984-to-node_11985,72.98515086,0.515349276,-5.113060696,-0.330768781,0.001631121
GB105030056720,node_6834-to-node_6835,95.27456965,6.783873522,-5.110489982,-0.413395366,0.200565887
GB103025072391,node_1253-to-node_922,5.888601442,3.736406818,-5.109185412,-0.651484364,0.028972959
GB108050014240,node_9584-to-node_9585,87.98561293,2.623693907,-5.102893091,-0.613883182,0.010320749
GB107040019770,node_11444-to-node_11443,98.06157097,15.68204434,-5.094943133,-0.834855606,0.048342577
GB106039030340,node_10303-to-node_10304,93.95993607,16.83058641,-5.091451881,-0.53668063,0.008476873
GB102076070610,node_183-to-node_184,-45.32546427,0.355979129,-5.057777831,-0.517905918,0.050104911
GB103023075440,node_990-to-node_991,-96.71437156,0.419242704,-5.05150449,-0.679501804,0.060896296
GB105032045180,node_8381-to-node_8382,96.08010337,7.949983502,-5.046041014,-0.603799885,0.011034616
GB104028057830,node_2726-to-node_2727,67.70094136,1.087559711,-5.045391129,-0.351351917,0.002486079
GB103024077340,node_1200-to-node_1201,76.37667771,0.746760333,-5.029191017,-0.634783669,0.088730466
GB104028058000,node_7345-to-node_7346,93.71938062,8.767994863,-5.026487559,-0.617590744,0.000925157
GB105033047870,node_11149-to-node_11150,96.25722043,11.28920493,-5.019331233,-0.774465216,0.028914923
GB104028046620,node_4017-to-node_4018,87.32497194,6.019594315,-5.013585828,-0.40441054,0.077305969
GB103025071950,node_1476-to-node_1223,77.43156333,2.104473235,-5.010508223,-0.275845486,0.017950856
GB112071065200,node_16117-to-node_13950,75.89632993,1.029884947,-5.008800711,-0.256431648,0.033085984
GB108050014340,node_8901-to-node_8899,82.04932503,1.876399424,-5.00280352,-0.283489084,0.068930516
GB109054049630,node_16328-to-node_16329,92.29939752,5.212824779,-4.981687072,-0.583333159,0.004628618
GB105032045200,node_8453-to-node_8454,94.9488155,6.483014063,-4.979960609,-0.584163033,0.014038198
GB104027063540,node_4312-to-node_4310,91.18784212,6.916304866,-4.970793532,-0.444744542,0.062285203
GB112071065070,node_13904-to-node_13661,76.02140146,0.992282266,-4.970074983,-0.269558051,0.020088694
GB104026066590,node_2706-to-node_2707,92.18994175,11.30086269,-4.961471375,-0.617732796,0.000353164
GB105032045070,node_7290-to-node_7291,95.52788261,7.379658799,-4.940929434,-0.548488114,0.034094675
GB104028052860,node_4778-to-node_4779,96.5518663,5.713326925,-4.935657896,-0.540573838,0.034854831
GB104028042502,node_5901-to-node_3376,94.58251868,2.46135535,-4.924215347,-0.573669043,0.008031816
GB108045008710,node_10818-to-node_10819,91.35064929,4.772977304,-4.917668024,-0.499152526,0.034193545
GB103024077623,node_1195-to-node_1196,69.59710695,5.823840465,-4.910657744,0.088617784,0.242794167
GB109053021770,node_12929-to-node_12928,97.49420329,10.11712269,-4.910135974,-0.773542701,0.017589934
GB103023074880,node_435-to-node_436,79.05635404,1.755681819,-4.906630839,-0.233145425,0.059358076
GB104026066750,node_3043-to-node_3040,89.68651763,4.954397582,-4.903947697,-0.509206284,0.028428069
GB109055036630,node_4115-to-node_4116,92.59783142,6.911157185,-4.901729793,-0.570226718,0.011623531
GB107041012160,node_13278-to-node_13279,93.80943012,2.733530657,-4.898752169,-0.607602802,0.004785867
GB104028046920,node_5628-to-node_5629,94.97188552,2.522078264,-4.892218016,-0.538756049,0.024891002
GB112071065080,node_13666-to-node_13667,-7.147478758,0.256777771,-4.888184871,-0.57090451,0.04355557
GB104028053100,node_3846-to-node_3847,89.92397724,3.177681381,-4.887845762,-0.460972588,0.032538052
GB106039017720,node_14582-to-node_14583,59.17664738,3.405661201,-4.882501089,0.086740903,0.131145893
GB108050014440,node_11100-to-node_11101,87.18651918,2.915052766,-4.88149369,-0.4179423,0.049249682
GB106039030232,node_9466-to-node_9467,93.08309004,7.416281371,-4.880136683,-0.448984834,0.117611742
GB112069061120,node_12828-to-node_12829,98.17801024,12.25823836,-4.877163222,-0.591559459,0.044262836
GB104028052830,node_5244-to-node_5240,95.1864026,4.293700009,-4.876206255,-0.607793494,0.001958393
GB109054044430,node_16803-to-node_13577,92.8527548,4.891544943,-4.847105853,-0.703424223,0.009061659
GB108045020880,node_7239-to-node_7240,-9.952222017,0.331208853,-4.846390596,-0.549517255,0.013338688
GB104027069250,node_5229-to-node_5226,-43.03174575,0.30657897,-4.844508101,-0.510286323,0.059337736
GB106039017290,node_12324-to-node_12325,77.27340846,7.164954448,-4.838538016,-0.172634865,0.134576168
GB103025071880,node_1447-to-node_1448,89.05948839,3.430291811,-4.823446611,-0.61643398,0.012279644
GB103023075300,node_908-to-node_909,-32.79989202,0.317630615,-4.8224779,-0.639708341,0.233717811
GB103025072240,node_1110-to-node_1111,-39.48785409,0.429247932,-4.821247471,-0.45889424,0.002451314
GB109053027640,node_5429-to-node_5427,96.61809385,10.44738377,-4.819604068,-0.67113912,0.000141993
GB108047007960,node_8073-to-node_8069,79.14195556,1.951903806,-4.818686029,-0.430109545,7.97E-05
GB109055037070,node_13594-to-node_13595,88.56533423,4.930770206,-4.814251873,-0.385570906,0.105593163
GB108050014230,node_9581-to-node_9580,87.94120093,2.593734537,-4.811121954,-0.492297632,0.012194363
GB109054043810,node_15028-to-node_15029,94.91635817,4.873466426,-4.790938597,-0.605531809,0.00601225
GB112074069880,node_15755-to-node_15752,66.05395675,0.75756822,-4.785815646,-0.583870061,0.165576253
GB112072071800,node_15492-to-node_15493,64.34701675,1.159718877,-4.785110491,-0.291219453,0.003916291
GB108050014510,node_11189-to-node_11186,91.22748358,4.89844024,-4.771764282,-0.661750032,0.006353575
GB104027062930,node_5673-to-node_5672,61.08190919,0.588926884,-4.764000938,0.048643301,0.083274862
GB106039029950,node_9529-to-node_9530,92.86300273,3.699077529,-4.753065228,-0.682026499,0.011252983
GB106039017610,node_11711-to-node_11712,93.91558183,1.73802885,-4.74936547,-0.658759153,0.002201952
GB108045008830,node_12524-to-node_12525,81.80708445,1.509437327,-4.749074738,-0.282313664,0.082026042
GB112069061381,node_14344-to-node_12859,79.64717526,5.252299774,-4.743878599,-0.087929349,0.40879668
GB105037033840,node_12949-to-node_12946,96.28420844,7.260684369,-4.740908838,-0.585151895,0.016442186
GB106038040130,node_12750-to-node_12751,93.44241513,11.14530249,-4.739917027,-1.12986829,0.469247595
GB107040013620,node_12719-to-node_12720,87.76905646,1.392958091,-4.739004461,-0.432986523,0.042986426
GB106039023840,node_9983-to-node_9990,89.17777804,4.377019334,-4.734833029,-0.462594496,0.02394679
GB112069064580,node_13646-to-node_13642,61.28516216,0.675988195,-4.717960011,-0.270530253,0.007973876
GB103022076370,node_1876-to-node_1877,72.76639223,4.06266756,-4.717545944,-0.277155802,0.026472526
GB112072071840,node_15521-to-node_15522,29.44132262,0.449810016,-4.706619713,-0.454286201,0.094380453
GB104027069591,node_20367-to-node_20453,82.3086628,2.918198708,-4.705070179,-0.393531307,0.008565995
GB105033030490,node_6919-to-node_6920,90.17217491,7.547053793,-4.702627285,-0.531525163,0.022496885
GB112069060730,node_16372-to-node_16621,45.57827006,0.407763923,-4.69866466,-0.190526059,0.007670035
GB108045015110,node_13233-to-node_13234,74.70359281,1.630444632,-4.68325966,-0.144683874,0.106579076
GB104028057960,node_3877-to-node_3878,3.187912058,0.251971788,-4.674179058,-0.641453001,0.212928695
GB109054026670,node_4140-to-node_4141,47.57279236,2.572326257,-4.662060571,-0.054645975,0.053590503
GB106039017622,node_11728-to-node_11729,71.84683017,6.745389825,-4.655326443,-0.09609017,0.085922935
GB109053027620,node_5428-to-node_5423,85.24356495,7.640479137,-4.653632987,-0.342926318,0.064754332
